id,ticker,definition,horizon_days,is_lead_lag,complexity,sample_size,oos_sample_size,holdout_sample_size,expectancy,holdout_expectancy,hit_rate,median_outcome,family_size,family_corrected_p_value,block_bootstrap_p_value,confidence,discovery_experiment_id
pattern_004a2bfd7c74,EGAL,acceleration_5d:EGAL > -0.0011 AND price_volume_correlation_5d:EGAL > 0.4038 -> forward_return_5d:EGAL,5,False,2,301,292,43,0.02130142386530239,0.02568339172190273,0.6164383561643836,0.013142513642897292,1,,,1.0,experiment_0e0ca6fdb941
pattern_10b6270e2bcd,EGAL,acceleration_5d:EGAL > -0.0011 AND rolling_volume_percentile_5d:EGAL > 0.5000 -> forward_return_5d:EGAL,5,False,2,204,200,30,0.02979265501500529,0.011423489912102852,0.585,0.012646399702356183,1,,,1.0,experiment_0e0ca6fdb941
pattern_6308ba3dc307,EGAL,acceleration_5d:EGAL > -0.0011 AND volume_acceleration_10d:EGAL > 0.0000 -> forward_return_5d:EGAL,5,False,2,254,247,38,0.029931043910076522,0.006123543056305945,0.6153846153846154,0.01267425935675078,1,,,1.0,experiment_0e0ca6fdb941
pattern_7e76fe97aa66,EGAL,acceleration_5d:EGAL > -0.0011 AND price_volume_correlation_10d:EGAL > 0.4137 -> forward_return_5d:EGAL,5,False,2,216,209,30,0.021803021324266963,0.01938603175257417,0.6411483253588517,0.014193849652318923,1,,,1.0,experiment_0e0ca6fdb941
pattern_86361ab8fc0c,EGAL,acceleration_5d:EGAL > -0.0011 AND relative_volume_20d:EGAL > 0.7656 -> forward_return_5d:EGAL,5,False,2,266,261,48,0.028666276031886106,0.004220860357702105,0.6091954022988506,0.013283357681911677,1,,,1.0,experiment_0e0ca6fdb941
pattern_32563ee9ffa3,EGAL,acceleration_5d:EGAL > -0.0011 AND volume_acceleration_20d:EGAL > -0.0146 -> forward_return_5d:EGAL,5,False,2,249,249,43,0.029527563161902616,0.022645498666589655,0.6184738955823293,0.014168767551239584,1,,,1.0,experiment_0e0ca6fdb941
pattern_d6f57419a070,EGAL,acceleration_5d:EGAL > -0.0011 AND market_percentile_5d:EGAL > 0.5357 -> forward_return_5d:EGAL,5,False,2,330,321,56,0.021765582165759544,0.023014035366341275,0.6074766355140186,0.010381802254739714,1,,,1.0,experiment_0e0ca6fdb941
pattern_c3e6c72e4976,EGAL,acceleration_5d:EGAL > -0.0011 AND market_percentile_10d:EGAL > 0.5357 -> forward_return_5d:EGAL,5,False,2,261,251,38,0.02753816380282235,0.021809340918506167,0.6374501992031872,0.014168767551239584,1,,,1.0,experiment_0e0ca6fdb941
pattern_00737efe37c3,EGAL,acceleration_5d:EGAL > -0.0011 AND rank_change_10d:EGAL > 0.0000 -> forward_return_5d:EGAL,5,False,2,230,227,36,0.025407210670370033,0.03147049970822074,0.5903083700440529,0.01000003814697241,1,,,1.0,experiment_0e0ca6fdb941
pattern_8894c6f616d5,EGAL,acceleration_5d:EGAL > -0.0011 AND market_percentile_20d:EGAL > 0.6071 -> forward_return_5d:EGAL,5,False,2,217,213,32,0.02415473921143086,0.0017958410546798846,0.647887323943662,0.014457329606649914,1,,,1.0,experiment_0e0ca6fdb941
pattern_00ac53e42b24,EGAL,return_10d:EGAL > 0.0142 AND acceleration_10d:EGAL > -0.0048 -> forward_return_5d:EGAL,5,False,2,337,329,66,0.03026337735219077,0.022873260608821017,0.5775075987841946,0.00983216656701514,1,,,1.0,experiment_0e0ca6fdb941
pattern_d8b40bdb4d0b,EGAL,return_10d:EGAL > 0.0142 AND distance_from_low_10d:EGAL > -0.0446 -> forward_return_5d:EGAL,5,False,2,241,241,86,0.023030845261568865,0.018504390717987762,0.5269709543568465,0.005999984741210674,1,,,1.0,experiment_0e0ca6fdb941
pattern_b83f47c46f60,EGAL,return_10d:EGAL > 0.0142 AND return_20d:EGAL > 0.0355 -> forward_return_5d:EGAL,5,False,2,350,347,61,0.021977446524899316,0.013900183528412673,0.5706051873198847,0.009309968462381241,1,,,1.0,experiment_0e0ca6fdb941
pattern_619a733658f5,EGAL,return_10d:EGAL > 0.0142 AND acceleration_20d:EGAL > 0.0063 -> forward_return_5d:EGAL,5,False,2,314,314,56,0.020845689434684723,0.016544709243297286,0.5668789808917197,0.009366538831832933,1,,,1.0,experiment_0e0ca6fdb941
pattern_8319b6d248d6,EGAL,return_10d:EGAL > 0.0142 AND return_60d:EGAL > 0.1693 -> forward_return_5d:EGAL,5,False,2,249,249,69,0.028114419180876687,0.019036811133239604,0.5863453815261044,0.014193849652318923,1,,,1.0,experiment_0e0ca6fdb941
pattern_9b8668540044,EGAL,return_10d:EGAL > 0.0142 AND acceleration_60d:EGAL > -0.0075 -> forward_return_5d:EGAL,5,False,2,242,242,53,0.029721916446593454,0.02094894243936449,0.5702479338842975,0.012561180141279348,1,,,1.0,experiment_0e0ca6fdb941
pattern_2903f3d2e1ef,EGAL,return_10d:EGAL > 0.0142 AND distance_from_low_60d:EGAL > 0.1343 -> forward_return_5d:EGAL,5,False,2,249,249,74,0.021998637564431704,0.02009292773173056,0.5220883534136547,0.007542158674536691,1,,,1.0,experiment_0e0ca6fdb941
pattern_25a5ab23b024,EGAL,return_10d:EGAL > 0.0142 AND volatility_3d:EGAL > 0.0148 -> forward_return_5d:EGAL,5,False,2,285,279,50,0.019455874224315665,0.008288536005129327,0.5232974910394266,0.005365135894755829,1,,,1.0,experiment_0e0ca6fdb941
pattern_3e408f182e45,EGAL,return_10d:EGAL > 0.0142 AND volatility_10d:EGAL > 0.0224 -> forward_return_5d:EGAL,5,False,2,276,276,54,0.018421141642377244,0.00509849551239966,0.5217391304347826,0.004777248378672798,1,,,1.0,experiment_0e0ca6fdb941
pattern_3494abbd66ac,EGAL,return_10d:EGAL > 0.0142 AND volatility_60d:EGAL > 0.0286 -> forward_return_5d:EGAL,5,False,2,231,231,50,0.02932447704660496,0.005657958676177883,0.5887445887445888,0.01300166960388291,1,,,1.0,experiment_0e0ca6fdb941
pattern_3b394f61841a,EGAL,return_10d:EGAL > 0.0142 AND volatility_regime_pct:EGAL > 0.4118 -> forward_return_5d:EGAL,5,False,2,228,228,58,0.03718908426989628,0.023569447415931984,0.5964912280701754,0.014759752655354858,1,,,1.0,experiment_0e0ca6fdb941
pattern_5ecaaf0d1579,EGAL,return_10d:EGAL > 0.0142 AND relative_volume_5d:EGAL > 0.8272 -> forward_return_5d:EGAL,5,False,2,239,234,42,0.026973897339349684,0.01772229376906668,0.5598290598290598,0.008836378320509344,1,,,1.0,experiment_0e0ca6fdb941
pattern_cf5efed7854d,EGAL,return_10d:EGAL > 0.0142 AND volume_acceleration_5d:EGAL > 0.0478 -> forward_return_5d:EGAL,5,False,2,232,226,39,0.02628312278784729,0.02165495966470397,0.5309734513274337,0.005434575829612006,1,,,1.0,experiment_0e0ca6fdb941
pattern_95eaabd17387,EGAL,return_10d:EGAL > 0.0142 AND price_volume_correlation_5d:EGAL > 0.4038 -> forward_return_5d:EGAL,5,False,2,346,339,47,0.02261586205256415,0.023047393375754153,0.5663716814159292,0.008737878892028286,1,,,1.0,experiment_0e0ca6fdb941
pattern_5239ae3ae7ad,EGAL,return_10d:EGAL > 0.0142 AND rolling_volume_percentile_5d:EGAL > 0.5000 -> forward_return_5d:EGAL,5,False,2,181,177,33,0.028380258242620852,0.018197183584572098,0.5423728813559322,0.006626717160364846,1,,,1.0,experiment_0e0ca6fdb941
pattern_5e8aa61cf4a7,EGAL,return_10d:EGAL > 0.0142 AND volume_acceleration_10d:EGAL > 0.0000 -> forward_return_5d:EGAL,5,False,2,245,238,40,0.026754647139243276,0.01675961330708177,0.5714285714285714,0.009220181719726689,1,,,1.0,experiment_0e0ca6fdb941
pattern_fa092a30433b,EGAL,return_10d:EGAL > 0.0142 AND relative_volume_20d:EGAL > 0.7656 -> forward_return_5d:EGAL,5,False,2,284,279,46,0.028162180002220257,0.013209402505118805,0.5734767025089605,0.011213483954553195,1,,,1.0,experiment_0e0ca6fdb941
pattern_aa05054368ba,EGAL,return_10d:EGAL > 0.0142 AND volume_acceleration_20d:EGAL > -0.0146 -> forward_return_5d:EGAL,5,False,2,276,274,44,0.029534060465430147,0.014718466630279196,0.5875912408759124,0.012198833954136325,1,,,1.0,experiment_0e0ca6fdb941
pattern_7729448460d4,EGAL,return_10d:EGAL > 0.0142 AND price_volume_correlation_20d:EGAL > 0.4259 -> forward_return_5d:EGAL,5,False,2,315,309,47,0.019687215653049636,0.019395224543601257,0.5501618122977346,0.008943936415937572,1,,,1.0,experiment_0e0ca6fdb941
pattern_d11070b27671,EGAL,return_10d:EGAL > 0.0142 AND market_percentile_5d:EGAL > 0.5357 -> forward_return_5d:EGAL,5,False,2,353,348,51,0.023931235275055952,0.011989159212463301,0.5833333333333334,0.011298391129653657,1,,,1.0,experiment_0e0ca6fdb941
pattern_41251578fe4f,EGAL,return_10d:EGAL > 0.0142 AND rank_change_5d:EGAL > 0.0000 -> forward_return_5d:EGAL,5,False,2,206,205,34,0.024924363842197948,0.006536135958080937,0.5951219512195122,0.01300166960388291,1,,,1.0,experiment_0e0ca6fdb941
pattern_d71455c24af6,EGAL,return_10d:EGAL > 0.0142 AND market_percentile_10d:EGAL > 0.5357 -> forward_return_5d:EGAL,5,False,2,412,404,72,0.022313114822441395,0.023129458462751207,0.5594059405940595,0.008640120277987419,1,,,1.0,experiment_0e0ca6fdb941
pattern_146b34ce2e50,EGAL,return_10d:EGAL > 0.0142 AND rank_change_10d:EGAL > 0.0000 -> forward_return_5d:EGAL,5,False,2,288,285,57,0.02599423555923456,0.029719403042495134,0.5543859649122806,0.006098948610160312,1,,,1.0,experiment_0e0ca6fdb941
pattern_1ca9b0e62fc5,EGAL,return_10d:EGAL > 0.0142 AND market_percentile_20d:EGAL > 0.6071 -> forward_return_5d:EGAL,5,False,2,331,323,49,0.024283830884689005,0.02039789425650444,0.5820433436532507,0.011213483954553195,1,,,1.0,experiment_0e0ca6fdb941
pattern_1bd702b6f7ee,EGAL,acceleration_10d:EGAL > -0.0048 AND distance_from_low_10d:EGAL > -0.0446 -> forward_return_5d:EGAL,5,False,2,237,237,85,0.025289696755359862,0.01793937548172983,0.5485232067510548,0.010700448689549997,1,,,1.0,experiment_0e0ca6fdb941
pattern_c56cdae5cbb8,EGAL,acceleration_10d:EGAL > -0.0048 AND return_20d:EGAL > 0.0355 -> forward_return_5d:EGAL,5,False,2,222,219,41,0.0300560393341927,0.018687043748010064,0.5981735159817352,0.010327774472772562,1,,,1.0,experiment_0e0ca6fdb941
pattern_ef7a84f454af,EGAL,acceleration_10d:EGAL > -0.0048 AND acceleration_20d:EGAL > 0.0063 -> forward_return_5d:EGAL,5,False,2,225,225,41,0.027087819118332506,0.020089223614010644,0.5822222222222222,0.010327774472772562,1,,,1.0,experiment_0e0ca6fdb941
pattern_719ce6328460,EGAL,acceleration_10d:EGAL > -0.0048 AND return_60d:EGAL > 0.1693 -> forward_return_5d:EGAL,5,False,2,208,208,57,0.030904554064140895,0.022661280680353935,0.6009615384615384,0.01604857880828635,1,,,1.0,experiment_0e0ca6fdb941
pattern_749a50671039,EGAL,acceleration_10d:EGAL > -0.0048 AND acceleration_60d:EGAL > -0.0075 -> forward_return_5d:EGAL,5,False,2,201,201,47,0.03309355729645188,0.02266282279272875,0.5870646766169154,0.01300166960388291,1,,,1.0,experiment_0e0ca6fdb941
pattern_4671dc61cd3b,EGAL,acceleration_10d:EGAL > -0.0048 AND distance_from_low_60d:EGAL > 0.1343 -> forward_return_5d:EGAL,5,False,2,203,203,67,0.02581789672282435,0.020621739486464237,0.541871921182266,0.009130394977072138,1,,,1.0,experiment_0e0ca6fdb941
pattern_e593f739b35f,EGAL,acceleration_10d:EGAL > -0.0048 AND volatility_3d:EGAL > 0.0148 -> forward_return_5d:EGAL,5,False,2,250,245,51,0.022585784550890328,0.01157842444484169,0.5510204081632653,0.006989485014934364,1,,,1.0,experiment_0e0ca6fdb941
pattern_6072d1f44170,EGAL,acceleration_10d:EGAL > -0.0048 AND volatility_10d:EGAL > 0.0224 -> forward_return_5d:EGAL,5,False,2,238,238,50,0.026221043888201918,0.005584672258777898,0.5588235294117647,0.007204812541731487,1,,,1.0,experiment_0e0ca6fdb941
pattern_c004d1e3475b,EGAL,acceleration_10d:EGAL > -0.0048 AND volatility_60d:EGAL > 0.0286 -> forward_return_5d:EGAL,5,False,2,204,204,45,0.028671340896942205,0.008128456166352539,0.5833333333333334,0.011247159899215323,1,,,1.0,experiment_0e0ca6fdb941
pattern_4dbf55fd1e89,EGAL,acceleration_10d:EGAL > -0.0048 AND volatility_regime_pct:EGAL > 0.4118 -> forward_return_5d:EGAL,5,False,2,177,177,51,0.04600424642332808,0.022738860208447443,0.6271186440677966,0.01886792452830197,1,,,1.0,experiment_0e0ca6fdb941
pattern_3b601a220d98,EGAL,acceleration_10d:EGAL > -0.0048 AND relative_volume_5d:EGAL > 0.8272 -> forward_return_5d:EGAL,5,False,2,228,224,44,0.0332366117168038,0.01909573482827262,0.59375,0.010514111581161278,1,,,1.0,experiment_0e0ca6fdb941
pattern_b41f7d5a282c,EGAL,acceleration_10d:EGAL > -0.0048 AND volume_acceleration_5d:EGAL > 0.0478 -> forward_return_5d:EGAL,5,False,2,229,224,37,0.032108426142457534,0.024018335351502294,0.5625,0.007665380944710717,1,,,1.0,experiment_0e0ca6fdb941
pattern_696a5eb1e0b6,EGAL,acceleration_10d:EGAL > -0.0048 AND price_volume_correlation_5d:EGAL > 0.4038 -> forward_return_5d:EGAL,5,False,2,306,299,47,0.024174862658617315,0.017930322246025632,0.5752508361204013,0.009130394977072138,1,,,1.0,experiment_0e0ca6fdb941
pattern_8611555d27cc,EGAL,acceleration_10d:EGAL > -0.0048 AND rolling_volume_percentile_5d:EGAL > 0.5000 -> forward_return_5d:EGAL,5,False,2,180,177,32,0.03147113072322018,0.022417328652936653,0.559322033898305,0.00854236166394655,1,,,1.0,experiment_0e0ca6fdb941
pattern_91b6e55aec36,EGAL,acceleration_10d:EGAL > -0.0048 AND volume_acceleration_10d:EGAL > 0.0000 -> forward_return_5d:EGAL,5,False,2,256,249,40,0.0319932905366686,0.018800347816167573,0.5903614457831325,0.010327774472772562,1,,,1.0,experiment_0e0ca6fdb941
pattern_7d51fda7c3f7,EGAL,acceleration_10d:EGAL > -0.0048 AND price_volume_correlation_10d:EGAL > 0.4137 -> forward_return_5d:EGAL,5,False,2,302,293,50,0.025168331281386857,0.027086553887871453,0.5938566552901023,0.012448100925807917,1,,,1.0,experiment_0e0ca6fdb941
pattern_2938b1c2c33d,EGAL,acceleration_10d:EGAL > -0.0048 AND relative_volume_20d:EGAL > 0.7656 -> forward_return_5d:EGAL,5,False,2,274,269,47,0.03303422575161546,0.01652831290039167,0.5910780669144982,0.01267425935675078,1,,,1.0,experiment_0e0ca6fdb941
pattern_5e173b4edeef,EGAL,acceleration_10d:EGAL > -0.0048 AND volume_acceleration_20d:EGAL > -0.0146 -> forward_return_5d:EGAL,5,False,2,269,266,48,0.031172212938675656,0.013755860760930728,0.5789473684210527,0.010514111581161278,1,,,1.0,experiment_0e0ca6fdb941
pattern_aa59f0a47599,EGAL,acceleration_10d:EGAL > -0.0048 AND price_volume_correlation_20d:EGAL > 0.4259 -> forward_return_5d:EGAL,5,False,2,218,212,35,0.02734903810537151,0.020375481908712936,0.5849056603773585,0.010785409144390128,1,,,1.0,experiment_0e0ca6fdb941
pattern_7ae7b979a586,EGAL,acceleration_10d:EGAL > -0.0048 AND market_percentile_5d:EGAL > 0.5357 -> forward_return_5d:EGAL,5,False,2,313,309,48,0.025377025230070155,0.0126760497956835,0.5792880258899676,0.009423109201284625,1,,,1.0,experiment_0e0ca6fdb941
pattern_834132addedd,EGAL,acceleration_10d:EGAL > -0.0048 AND rank_change_5d:EGAL > 0.0000 -> forward_return_5d:EGAL,5,False,2,211,210,37,0.02446030116575659,0.00654647026198502,0.5761904761904761,0.009510284047225401,1,,,1.0,experiment_0e0ca6fdb941
pattern_3ec0f567b3c2,EGAL,acceleration_10d:EGAL > -0.0048 AND market_percentile_10d:EGAL > 0.5357 -> forward_return_5d:EGAL,5,False,2,343,336,59,0.02593338501579545,0.02499005360755405,0.5684523809523809,0.009037165696504855,1,,,1.0,experiment_0e0ca6fdb941
pattern_b81e18ff4e21,EGAL,acceleration_10d:EGAL > -0.0048 AND rank_change_10d:EGAL > 0.0000 -> forward_return_5d:EGAL,5,False,2,342,339,65,0.02358483956332974,0.02386366465343525,0.5693215339233039,0.008943936415937572,1,,,1.0,experiment_0e0ca6fdb941
pattern_88060ba643d2,EGAL,acceleration_10d:EGAL > -0.0048 AND market_percentile_20d:EGAL > 0.6071 -> forward_return_5d:EGAL,5,False,2,224,215,34,0.030638148950687293,0.025222340003334738,0.6093023255813953,0.01300166960388291,1,,,1.0,experiment_0e0ca6fdb941
pattern_cdd8dcc24d4a,EGAL,distance_from_low_10d:EGAL > -0.0446 AND acceleration_20d:EGAL > 0.0063 -> forward_return_5d:EGAL,5,False,2,234,234,74,0.018856109603360118,0.01348933960789706,0.5256410256410257,0.003929978975315999,1,,,1.0,experiment_0e0ca6fdb941
pattern_cc509024abaf,EGAL,distance_from_low_10d:EGAL > -0.0446 AND return_60d:EGAL > 0.1693 -> forward_return_5d:EGAL,5,False,2,192,192,105,0.020120286001230003,0.014993999910429266,0.5416666666666666,0.004793796414680321,1,,,1.0,experiment_0e0ca6fdb941
pattern_5ab6d55b6ab0,EGAL,distance_from_low_10d:EGAL > -0.0446 AND volatility_60d:EGAL > 0.0286 -> forward_return_5d:EGAL,5,False,2,168,168,95,0.021758984540652473,0.0028612227144978564,0.5476190476190477,0.005682560317983252,1,,,1.0,experiment_0e0ca6fdb941
pattern_020483c7a34f,EGAL,distance_from_low_10d:EGAL > -0.0446 AND volatility_regime_pct:EGAL > 0.4118 -> forward_return_5d:EGAL,5,False,2,208,208,91,0.01998965582806392,0.01759597689168055,0.5480769230769231,0.005121592337621817,1,,,1.0,experiment_0e0ca6fdb941
pattern_33c03ef20cde,EGAL,distance_from_low_10d:EGAL > -0.0446 AND relative_volume_5d:EGAL > 0.8272 -> forward_return_5d:EGAL,5,False,2,201,201,86,0.023553088093361395,0.01318044362162457,0.5522388059701493,0.00834127687448707,1,,,1.0,experiment_0e0ca6fdb941
pattern_89730896c863,EGAL,distance_from_low_10d:EGAL > -0.0446 AND volume_acceleration_5d:EGAL > 0.0478 -> forward_return_5d:EGAL,5,False,2,190,190,80,0.019487669105746345,0.0204881863570374,0.5,0.0001388832374855357,1,,,1.0,experiment_0e0ca6fdb941
pattern_544d2505e68e,EGAL,distance_from_low_10d:EGAL > -0.0446 AND price_volume_correlation_5d:EGAL > 0.4038 -> forward_return_5d:EGAL,5,False,2,229,229,61,0.023190066784299048,0.02646693240551242,0.537117903930131,0.006626717160364846,1,,,1.0,experiment_0e0ca6fdb941
pattern_d74891ce0e17,EGAL,distance_from_low_10d:EGAL > -0.0446 AND rolling_volume_percentile_5d:EGAL > 0.5000 -> forward_return_5d:EGAL,5,False,2,154,154,61,0.024583520230110765,0.014378760986218738,0.525974025974026,0.004439020409690235,1,,,1.0,experiment_0e0ca6fdb941
pattern_35c50ceb7a3c,EGAL,distance_from_low_10d:EGAL > -0.0446 AND volume_acceleration_10d:EGAL > 0.0000 -> forward_return_5d:EGAL,5,False,2,201,201,76,0.022153829217190755,0.012436281490647533,0.5373134328358209,0.004878048780487805,1,,,1.0,experiment_0e0ca6fdb941
pattern_8d6987f42c51,EGAL,distance_from_low_10d:EGAL > -0.0446 AND price_volume_correlation_10d:EGAL > 0.4137 -> forward_return_5d:EGAL,5,False,2,228,228,63,0.02326074965760991,0.023775618962717505,0.5307017543859649,0.005636779116085334,1,,,1.0,experiment_0e0ca6fdb941
pattern_c7c6973319de,EGAL,distance_from_low_10d:EGAL > -0.0446 AND relative_volume_20d:EGAL > 0.7656 -> forward_return_5d:EGAL,5,False,2,223,223,84,0.024454221849523016,0.010753323280443615,0.5650224215246636,0.01300166960388291,1,,,1.0,experiment_0e0ca6fdb941
pattern_2dcd87777386,EGAL,distance_from_low_10d:EGAL > -0.0446 AND volume_acceleration_20d:EGAL > -0.0146 -> forward_return_5d:EGAL,5,False,2,212,212,80,0.024528635172237117,0.019155298847334565,0.5566037735849056,0.011298391129653657,1,,,1.0,experiment_0e0ca6fdb941
pattern_265802670b37,EGAL,distance_from_low_10d:EGAL > -0.0446 AND market_percentile_5d:EGAL > 0.5357 -> forward_return_5d:EGAL,5,False,2,246,246,74,0.022725165399893946,0.019494367340720097,0.5609756097560976,0.00723483697645632,1,,,1.0,experiment_0e0ca6fdb941
pattern_aaba42bbdf23,EGAL,distance_from_low_10d:EGAL > -0.0446 AND rank_change_5d:EGAL > 0.0000 -> forward_return_5d:EGAL,5,False,2,175,175,77,0.018753911790777338,0.010566283172948564,0.5371428571428571,0.0046547789465017425,1,,,1.0,experiment_0e0ca6fdb941
pattern_bd484f5c4c72,EGAL,distance_from_low_10d:EGAL > -0.0446 AND market_percentile_10d:EGAL > 0.5357 -> forward_return_5d:EGAL,5,False,2,258,258,76,0.02065990200699178,0.027751944150567212,0.5232558139534884,0.003297737348632561,1,,,1.0,experiment_0e0ca6fdb941
pattern_9253c223fa62,EGAL,distance_from_low_10d:EGAL > -0.0446 AND rank_change_10d:EGAL > 0.0000 -> forward_return_5d:EGAL,5,False,2,207,207,72,0.021534751150757668,0.029743082931455153,0.5458937198067633,0.007542158674536691,1,,,1.0,experiment_0e0ca6fdb941
pattern_c9863025c91e,EGAL,distance_from_low_10d:EGAL > -0.0446 AND market_percentile_20d:EGAL > 0.6071 -> forward_return_5d:EGAL,5,False,2,215,215,64,0.02077779299810971,0.01448249014668714,0.5395348837209303,0.004878048780487805,1,,,1.0,experiment_0e0ca6fdb941
pattern_5c3686b65109,EGAL,return_20d:EGAL > 0.0355 AND acceleration_60d:EGAL > -0.0075 -> forward_return_5d:EGAL,5,False,2,269,269,48,0.019944765801862958,0.01008543016761467,0.5130111524163569,0.002681026564713339,1,,,1.0,experiment_0e0ca6fdb941
pattern_c3fbcd34a7c5,EGAL,return_20d:EGAL > 0.0355 AND relative_volume_5d:EGAL > 0.8272 -> forward_return_5d:EGAL,5,False,2,239,237,45,0.021685555251092725,0.0022140376494843234,0.5611814345991561,0.009130394977072138,1,,,1.0,experiment_0e0ca6fdb941
pattern_f1e1bd7a735c,EGAL,return_20d:EGAL > 0.0355 AND price_volume_correlation_5d:EGAL > 0.4038 -> forward_return_5d:EGAL,5,False,2,303,300,36,0.02332457280586737,0.018323406421864117,0.5766666666666667,0.008840907653982929,1,,,1.0,experiment_0e0ca6fdb941
pattern_40d73825cd4a,EGAL,return_20d:EGAL > 0.0355 AND rolling_volume_percentile_5d:EGAL > 0.5000 -> forward_return_5d:EGAL,5,False,2,171,170,36,0.022155883185029018,0.008150058717901419,0.5411764705882353,0.00814996501166089,1,,,1.0,experiment_0e0ca6fdb941
pattern_55942e7b6955,EGAL,return_20d:EGAL > 0.0355 AND volume_acceleration_10d:EGAL > 0.0000 -> forward_return_5d:EGAL,5,False,2,228,225,44,0.02329076470550939,0.013355840276528697,0.5511111111111111,0.006626717160364846,1,,,1.0,experiment_0e0ca6fdb941
pattern_823b6c5f275f,EGAL,return_20d:EGAL > 0.0355 AND relative_volume_20d:EGAL > 0.7656 -> forward_return_5d:EGAL,5,False,2,247,245,49,0.02520165308761023,0.007807224373266324,0.5877551020408164,0.011353738443299621,1,,,1.0,experiment_0e0ca6fdb941
pattern_e6383be2c5bf,EGAL,return_20d:EGAL > 0.0355 AND volume_acceleration_20d:EGAL > -0.0146 -> forward_return_5d:EGAL,5,False,2,239,239,45,0.025987169500576075,0.008595585986276856,0.5941422594142259,0.012098989122693003,1,,,1.0,experiment_0e0ca6fdb941
